"Subject"	"PrimeType"	"TargetType"	"Accuracy"	"Task"	"TrialType"	"ConType"	"Observer"
203	"white"	"negative"	0.0416666666666667	"APT"	"white_negative"	"incongruent"	"Present"
203	"white"	"positive"	0.479166666666667	"APT"	"white_positive"	"congruent"	"Present"
204	"black"	"negative"	0.708333333333333	"APT"	"black_negative"	"congruent"	"Absent"
204	"black"	"positive"	0.8125	"APT"	"black_positive"	"incongruent"	"Absent"
204	"white"	"negative"	0.625	"APT"	"white_negative"	"incongruent"	"Absent"
204	"white"	"positive"	0.666666666666667	"APT"	"white_positive"	"congruent"	"Absent"
205	"black"	"negative"	0.6875	"APT"	"black_negative"	"congruent"	"Present"
205	"black"	"positive"	0.5	"APT"	"black_positive"	"incongruent"	"Present"
205	"white"	"negative"	0.604166666666667	"APT"	"white_negative"	"incongruent"	"Present"
205	"white"	"positive"	0.979166666666667	"APT"	"white_positive"	"congruent"	"Present"
206	"black"	"negative"	0.5625	"APT"	"black_negative"	"congruent"	"Absent"
206	"black"	"positive"	0.5625	"APT"	"black_positive"	"incongruent"	"Absent"
206	"white"	"negative"	0.479166666666667	"APT"	"white_negative"	"incongruent"	"Absent"
206	"white"	"positive"	0.4375	"APT"	"white_positive"	"congruent"	"Absent"
